Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Betashares Australian Cash Plus Active ETF,MMKT.AX,4.83,0.001,,
2,Suncorp Group Ltd,SUNPJ.AX,6.5,0.001,,
3,BETAMMKT TMF UNITS [MMKT],MMKT.XA,4.9,0.002,,
4,BetaShares Active Australian Hybrids Fund,HBRD.XA,6.17,0.011,,
5,Macquarie Income Opportunities Active ETF,MQIO.AX,8.64,0.022,,
6,Franklin Australian Absolute Return Bd A ETF,FRAR.AX,7.28,0.023,,
7,Supply Network Limited,SNL.XA,78.34,0.201,,
8,SHAPE Australia Corporation Limited,SHA.XA,48.48,0.141,,
9,GenusPlus Group Ltd,GNP.XA,69.87,0.198,,
10,GBLX GOLD GBLX GOLD [GOLD],GOLD.XA,44.85,0.143,,
11,Australia and New Zealand Banking Group Ltd,AN3PL.AX,8.71,0.032,,
12,Ramsay Health Care Limited,RHCPA.AX,8.14,0.031,0.003,No
13,Janus Henderson Sustainable Credit Active ETF,GOOD.AX,6.05,0.024,,
14,ANZ Group Holdings Limited,AN3PK.AX,7.51,0.029,,
15,Commonwealth Bank of Australia,CBAPM.AX,7.81,0.031,,
16,Macquarie Group Limited,MQGPF.AX,8.51,0.034,,
17,Staude Capital Global Value Fund Limited,GVF.XA,21.9,0.084,,
18,Judo Capital Holdings Limited,JDOPA.AX,15.8,0.064,,
19,Supply Network Limited,SNL.AX,62.99,0.216,0.722,Yes
20,Insurance Australia Group Limited,IAGPE.AX,7.65,0.033,,
21,Joyce Corporation Ltd,JYC.XA,71.12,0.245,,
22,Franklin Australian Absolute Return Bond Fund,FRAR.XA,5.93,0.026,,
23,AMP Limited,AMPPB.AX,7.54,0.033,0.049,Yes
24,Dalrymple Bay Infrastructure Limited,DBI.AX,33.16,0.138,0.338,Yes
25,Challenger Limited,CGFPD.AX,8.13,0.038,,
26,Dalrymple Bay Infrastructure Limited,DBI.XA,32.27,0.137,0.269,Yes
27,Future Generation Global Limited,FGG.XA,23.79,0.105,,
28,JPMorgan Global Research Enhanced Index Equity Active ETF,JREG.AX,20.09,0.092,,
29,National Australia Bank Limited,NABPI.AX,6.94,0.034,,
30,Clime Capital Ltd,CAMG.AX,4.77,0.024,0.086,Yes
31,Nido Education Limited,NDO.XA,73.12,0.288,,
32,Commonwealth Bank of Australia,CBAPL.AX,5.93,0.03,,
33,Betashares Australian Hybrids Active ETF,HBRD.AX,4.94,0.025,0.05,Yes
34,Westpac Banking Corporation,WBCPL.AX,6.41,0.033,,
35,Qualitas Real Estate Income Fund,QRI.XA,9.98,0.051,,
36,Ricegrowers Limited,SGLLV.XA,76.54,0.317,,
37,Barrow Hanley Global Share Active ETF,GLOB.AX,17.64,0.09,,
38,Nufarm Finance NZ Ltd,NFNG.AX,9.66,0.052,0.157,Yes
39,Horizon Oil Limited,HZN.AX,46.67,0.22,0.52,Yes
