Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Future Path 529 -  Jpmorgan Stable Asset Income Portfolio Fund,FPEHX,3.43,0.0,,
2,Future Path 529 Plan - Future Portfolio Fund,FPEOX,4.49,0.0,,
3,Future Path 529 -  Jpmorgan Stable Asset Income Portfolio Fund,FPEJX,4.55,0.0,,
4,Future Path 529 -  Jpmorgan Intl Bd Opportunities Etf Portfolio Fund,FPDYX,16.05,0.002,,
5,MA Specialty Credit Income Fund,SCISX,8.81,0.001,,
6,Future Path 529 Plan - Future Path 529 Jpmorgan Betabuilders International Equity Etf Fund,FPCJX,20.91,0.003,,
7,,PNDAX,7.57,0.001,,
8,Hartford Schroders EmMkts Mlt-Sect Bd R5,HFZTX,19.22,0.003,,
9,MassMutual Pooled Stable Trust Class R,WMMABX,5.05,0.001,,
10,Versus Capital Infrastructure Income Fund,VCRDX,10.27,0.002,,
11,Hartford Schroders EmMkts Mlt-Sect Bd Y,HFZYX,19.73,0.004,,
12,Future Path 529 -  Jpmorgan Intl Bd Opportunities Etf Portfolio Fund,FPDVX,16.67,0.004,,
13,Redwood Real Estate Income Fund,CREMX,7.9,0.002,,
14,Future Path 529 -  Jpmorgan Intl Bd Opportunities Etf Portfolio Fund,FPDWX,15.62,0.004,,
15,Oklahomadream 529 Plan - Stable Value Portfolio Fund,FOAKX,4.57,0.001,,
16,Great Gray CIT III for MetLife Group Annuity Contract No. 25554 Class J,WWTAAX,2.23,0.001,,
17,Pender Real Estate Credit Fund,PNDIX,8.6,0.003,,
18,First Trust Alternative Opportunities Fund,VFLEX,10.46,0.003,,
19,GS Finance Corp. Dual Directional Fully Principally Protected Note With Knock Out and Minimum Return ABLJBXX,ABLJBXX,5.45,0.002,,
20,Pender Real Estate Credit Fund,PNDRX,8.34,0.003,,
21,New Hampshire Higher Education Savings Plan Trust - Fidelity Advisor 529 Stable Value Portfolio,FAPOX,3.49,0.001,,
22,Mfs 529 Savings Plan Declaration Trust - Mfs 529 Us Government Cash Reserve Fund,ORAEX,4.59,0.002,,
23,Catholic Rspnsbl Invst Ult Sht Bd Ins,CRHSX,5.11,0.002,,
24,Mfs 529 Savings Plan Declaration Trust - Mfs 529 Year Enroll 2019 Fund,ORAHX,4.6,0.002,,
25,New Hampshire Higher Education Savings Plan Trust - Fidelity Advisor 529 Stable Value Portfolio,FAPQX,3.78,0.002,,
26,CREF Money Market Account - R4,QCMMFX,5.0,0.002,,
27,Oklahomadream 529 Plan - Stable Value Portfolio Fund,FOAIX,4.25,0.002,,
28,Mfs 529 Savings Plan Declaration Trust - Mfs 529 Us Government Cash Reserve Fund,ORBTX,4.64,0.002,,
29,Oklahomadream 529 Plan - Stable Value Portfolio Fund,FOALX,4.14,0.002,,
30,,NAGRX,10.07,0.004,,
31,PIMCO Short Asset Investment M,PAMSX,5.68,0.003,,
32,John Hancock Freedom 529 Plan - Stable Value Portfolio Fund,JAJWX,4.49,0.002,,
33,John Hancock Freedom 529 Plan - Stable Value Portfolio Fund,JSJWX,4.49,0.002,,
34,Mfs 529 Savings Plan Declaration Trust - Mfs 529 Year Enroll 2020 Fund,ORARX,4.85,0.002,,
35,GS Finance Corp. Issuer Callable Point to Point Fully Principally Protected Note ABCUZXX,ABCUZXX,10.96,0.005,,
36,John Hancock Freedom 529 Plan - Stable Value Portfolio Fund,JMGWX,4.54,0.002,,
37,Fidelity Series Treasury Bill Index,FHQFX,5.29,0.003,,
38,,ABJHYXX,5.65,0.003,,
39,CIT: Galliard Retirement Income Fund Fee Class F35,WGRIRX,2.41,0.001,,
40,Oklahomadream 529 Plan - Stable Value Portfolio Fund,FOAJX,3.49,0.002,,
41,CIT: Galliard Retirement Income Fund Class 35,WGRITX,2.41,0.001,,
42,,FXZZFX,21.38,0.011,,
43,New Hampshire Higher Education Savings Plan Trust - Fidelity Advisor 529 Stable Value Portfolio,FAPRX,2.94,0.002,,
44,Future Path 529 -  Jpmorgan Stable Asset Income Portfolio Fund,FPEGX,4.09,0.002,,
45,Future Path 529 Plan - Future Portfolio Fund,FPEKX,3.93,0.002,,
46,CIT: Galliard Retirement Income Fund Class 45,WGRIFX,2.3,0.001,,
47,Future Path 529 Plan - Future Portfolio Fund,FPENX,3.96,0.002,,
48,CIT: Galliard Retirement Income Fund Fee Class F45,WGRIOX,2.31,0.001,,
49,CIT: Stable Value Fund R1,WSVABX,3.37,0.002,,
50,CIT: Stable Value Fund Fee Class I1,WSVAAX,3.37,0.002,,
51,CIT: Galliard Retirement Income Fund Class 60,WGRISX,2.15,0.001,,
52,Morgan Stanley Finance LLC ITM Digital Buffer Note ABCRSXX,ABCRSXX,7.39,0.004,,
53,CIT: Galliard Retirement Income Fund Class 55,WGRIVX,2.19,0.001,,
54,Stable Value Investment Option,UTSSVX,2.18,0.001,,
55,my529 Stable Value Investment Option,UTPSVX,2.15,0.001,,
56,,ABHSLXX,7.2,0.005,,
57,"Credit Suisse AG, London Branch Issuer Callable Contingent Interest Worst Of Barrier Note ABKFYXX",ABKFYXX,13.96,0.009,,
58,Matrix Trust Multi-Manager Stable Value Fund CL I,MSVINX,2.64,0.002,,
59,Fidelity Advisor Cnsv Inc Bd Z,FCNYX,5.28,0.003,,
60,Fidelity Advisor Cnsv Inc Bd A,FCNQX,5.01,0.003,,
61,Connecticut Higher Education Trust 529 College Savings Plan - CT 529 Stable Value Portfolio Fund,FAIHX,2.23,0.002,,
62,,ABJGBXX,6.38,0.005,,
63,JPMorgan Chase Financial Company LLC Capped Point to Point Fully Principally Protected Note ABCSPXX,ABCSPXX,7.19,0.006,,
64,Toronto-Dominion Bank ITM Digital Worst Of Barrier Note ABFVXXX,ABFVXXX,8.71,0.007,,
65,Lord Abbett Investment Grade Fltng Rt I,LGRYX,7.99,0.006,,
66,Principal Private Credit Fund I LLC,PPAYX,6.96,0.006,,
67,New Hampshire Higher Education Savings Plan Trust - Fidelity Advisor 529 Stable Value Portfolio,FAPPX,2.84,0.002,,
68,Connecticut Higher Education Trust 529 College Savings Plan - CT 529 Stable Value Portfolio Fund,FAIKX,2.56,0.002,,
69,BlackRock Allocation Target Shares V,BATVX,3.22,0.003,,
70,JPMorgan Chase Financial Company LLC Capped Point to Point Fully Principally Protected Note ABCJXXX,ABCJXXX,7.48,0.006,,
71,Principal Private Credit Fund I LLC,PPAIX,6.79,0.006,,
72,First Trust Merger Arbitrage Cl I,VARBX,5.7,0.005,,
73,Calamos Aksia Alternative Credit and Income Fund,CAPHX,11.96,0.01,,
74,Aristotle Ultra Short Income A,PLUAX,5.84,0.005,,
75,Calamos Aksia Alternative Credit Fund,CAPIX,12.14,0.01,,
76,Principal Private Credit Fund I LLC,PPACX,6.51,0.006,,
77,SEI Conservative Income F (SIMT),COIAX,4.46,0.004,0.005,Yes
78,abrdn Ultra Short Municipal Inc Instl,ATOIX,3.37,0.003,0.005,Yes
79,Morgan Stanley Finance LLC ITM Digital Worst Of Barrier Note ABDDIXX,ABDDIXX,8.11,0.007,,
80,Lord Abbett Investment Grade Fltng Rt F3,IGRNX,8.22,0.007,,
81,Calamos Aksia Alternative Credit Fund,CAPGX,10.99,0.009,,
82,SEI Conservative Income Y (SIMT),COIYX,4.54,0.004,0.007,Yes
83,Lord Abbett Investment Grade Fltng Rt F,LGRFX,8.17,0.007,,
84,CrossingBridge Nordic High Inc Bd Instl,NRDCX,7.66,0.007,,
85,Lord Abbett Investment Grade Fltng Rt A,LGRAX,8.0,0.007,,
86,Connecticut Higher Education Trust 529 College Savings Plan - CT 529 Stable Value Portfolio Fund,FAILX,1.82,0.002,,
87,Variant Alternative Lending Fund,XALFX,6.37,0.006,,
88,Transamerica UltraShort Bond I,TUSFX,5.34,0.005,,
89,Lord Abbett Investment Grade Fltng Rt R6,LGRUX,8.15,0.008,,
90,Morgan Stanley Finance LLC ITM Digital Worst Of Barrier Note ABCIJXX,ABCIJXX,8.63,0.008,,
91,JPMorgan Chase Financial Company LLC Point to Point Fully Principally Protected Note ABBQQXX,ABBQQXX,6.46,0.006,,
92,Lord Abbett Investment Grade Fltng Rt R5,IGRSX,8.13,0.008,,
93,Amg Pantheon Credit Solutions Fund,PCSZX,12.41,0.012,,
94,Transamerica UltraShort Bond A,TUSBX,4.94,0.005,,
95,GS Finance Corp. Capped Point to Point Geared Buffer Note ABKOCXX,ABKOCXX,7.19,0.007,,
96,,SVRAIX,16.05,0.015,,
97,HB&T Lincoln Stable Value CIF R1,HLSVAX,2.24,0.002,,
98,Fidelity Advisor Sust Low Dur Bond C,FANDX,4.48,0.005,,
99,First Trust Private Credit Fund,FTCAX,9.74,0.01,,
100,Federated Hermes Conservative Mcsht Ins,FHCOX,4.94,0.005,0.009,Yes
101,Mfs 529 Savings Plan Declaration Trust - Mfs 529 Year Enroll 2021 Fund,ORBEX,4.68,0.005,,
102,FDIC-Insured Investment Option,UTSIX,4.72,0.005,,
103,Royal Bank of Canada ITM Digital Worst Of Buffer Note ABELSXX,ABELSXX,8.69,0.009,,
104,my529 FDIC-Insured Portfolio Investment Option,UTFIX,4.69,0.005,,
105,Connecticut Higher Education Trust 529 College Savings Plan - CT 529 Stable Value Portfolio Fund,FAIJX,1.58,0.002,,
106,Lord Abbett Investment Grade Fltng Rt C,IGRCX,7.14,0.007,,
107,PR Capital Preservation Fund,BPRCIX,3.31,0.003,,
108,Sei Institutional Managed Trust - SIMT Tax-Free Conservative Income Fund,TFCYX,2.84,0.003,0.008,Yes
109,PR Capital Preservation Fund R1,BPRCAX,3.19,0.003,,
110,CREF Money Market Account - R3,QCMMIX,4.23,0.004,,
111,abrdn Ultra Short Municipal Inc A,ATOAX,3.1,0.003,0.008,Yes
112,,AAWSBXX,7.24,0.007,,
113,Sei Institutional Managed Trust - SIMT Tax-Free Conservative Income Fund,TFCAX,2.68,0.003,0.005,Yes
114,GS Finance Corp. ITM Digital Buffer Note ABBZEXX,ABBZEXX,7.77,0.008,,
115,Morgan Stanley Institutional Fund Trust - Ultra Short Income Portfolio Fund,MULSX,4.67,0.005,0.007,Yes
116,Morgan Stanley Institutional Fund Trust - Ultra Short Income Portfolio Fund,MUIIX,4.61,0.005,0.009,Yes
117,Federated Hermes Conservative Mcsht A,FHCBX,6.05,0.006,,
118,Morgan Stanley Institutional Fund Trust - Ultra Short Income Portfolio Fund,MUAIX,4.55,0.005,0.007,Yes
119,Tomorrows Scholar College Savings Plan - Ing 529 Ultra Conservative Fund,VWVUX,18.63,0.019,,
120,Fidelity Flex Conservative Income Bd,FJTDX,5.0,0.005,0.012,Yes
121,CREF Money Market Account - R2,QCMMPX,4.12,0.004,,
122,"JPMorgan Chase Bank, N.A. Autocallable Step Up Point to Point CD ABHGQXX",ABHGQXX,6.2,0.007,,
123,Royal Bank of Canada ITM Digital Worst Of Barrier Note AAYRFXX,AAYRFXX,7.81,0.008,,
124,Royal Bank of Canada ITM Digital Worst Of Barrier Note AAYZAXX,AAYZAXX,8.83,0.01,,
125,Weitz Ultra Short Government Instl,SAFEX,4.16,0.005,0.005,Yes
126,Navigator Ultra Short Term Bond I,NUSIX,4.78,0.005,0.014,Yes
127,Fidelity Advisor Cnsv Inc Bd I,FCNWX,4.77,0.005,,
128,Miller Market Neutral Income I,MMNIX,11.15,0.012,,
129,Northern Ultra-Short Fixed Inc Sb Wl Sk,SWSFX,5.9,0.007,,
130,CREF Money Market Account - R1,QCMMRX,3.88,0.005,,
131,GS Finance Corp. Point to Point Barrier Note ABEUEXX,ABEUEXX,13.06,0.015,,
132,GS Finance Corp. Issuer Callable Point to Point Buffer Note ABDPRXX,ABDPRXX,10.8,0.012,,
133,GS Finance Corp. Autocallable Point to Point Buffer Note ABBZQXX,ABBZQXX,7.71,0.009,,
