Rank,Name,Ticker,Return (%),Risk
1,Kiwoom No.10 SPAC,487720.KQ,24.56,0.041
2,Shinhan 14th SPAC,487360.KQ,16.35,0.037
3,KB No.31 SPAC,492220.KQ,14.96,0.043
4,Kiwoom No.11 SPAC,489480.KQ,15.42,0.045
5,Daishin Balance No.19 Special Purpose Acquisition Co Ltd,482690.KQ,8.03,0.027
6,Yuanta SPAC 17,493790.KQ,15.6,0.057
7,Hana Financial Twenty-five Special Purpose Acquisition Company,435620.KQ,8.13,0.046
8,"Samsung Fire & Marine Insurance Co., Ltd.",000815.KS,29.99,0.161
9,"Hankook Shell Oil Co.,Ltd.",002960.KS,20.63,0.133
10,"SK Gas Co., Ltd.",018670.KS,38.86,0.25
11,"Samsung Fire & Marine Insurance Co., Ltd.",000810.KS,29.52,0.206
12,"INVENI Co., Ltd.",015360.KS,26.87,0.199
13,"Youngone Holdings Co., Ltd.",009970.KS,31.26,0.242
14,KB No.30 SPAC,486630.KQ,2.53,0.023
15,Industrial Bank of Korea,024110.KS,18.71,0.16
16,"JB Financial Group Co., Ltd.",175330.KS,43.73,0.346
17,Mirae Asset Dream Special Purpose Acquisition 1 Company,442900.KQ,3.73,0.035
18,"NH Investment & Securities Co., Ltd.",005945.KS,16.14,0.148
19,"Hugel, Inc.",145020.KQ,51.66,0.421
20,"Daishin Balance No.14 Special Purpose Acquisition Co., Ltd.",442310.KQ,12.95,0.122
21,"UIL Co., Ltd.",049520.KQ,51.78,0.431
22,Hyundai Motor Company,005389.KS,34.52,0.316
23,"Korea Ratings Co., Ltd.",034950.KQ,10.56,0.107
24,DaishinBalanceNo.18 SPAC,478780.KQ,5.24,0.055
25,"Pum-Tech Korea Co., Ltd",251970.KQ,50.68,0.451
26,"NH Investment & Securities Co., Ltd.",005940.KS,19.51,0.196
27,"Samsung Heavy Industries Co., Ltd.",010140.KS,40.11,0.38
28,"HD Korea Shipbuilding & Offshore Engineering Co., Ltd.",009540.KS,42.64,0.411
29,"Shinyoung Securities Co., Ltd.",001720.KS,16.5,0.176
30,Poongsan Corporation,103140.KS,41.2,0.41
31,"ASIA Holdings CO., Ltd.",002030.KS,26.24,0.277
32,"Daishin Securities Co.,Ltd",003545.KS,10.18,0.115
33,Hyundai Motor Company,005385.KS,33.12,0.342
34,"Samsung Card Co., Ltd.",029780.KS,15.9,0.176
35,"T&L Co., Ltd.",340570.KQ,33.41,0.351
36,Samsung Special Purpose Acquisition 8 Company,448740.KQ,2.89,0.035
37,Hyundai Motor Company,005387.KS,33.58,0.356
38,"Hyundai Elevator Co., Ltd",017800.KS,30.88,0.331
39,E1 Corporation,017940.KS,15.63,0.18
40,Park Systems Corp.,140860.KQ,30.0,0.33
41,"DB Insurance Co., Ltd.",005830.KS,20.61,0.237
42,"GAMSUNG Corporation Co., Ltd.",036620.KQ,47.46,0.504
43,Korean Reinsurance Company,003690.KS,18.99,0.232
44,LigaChem Biosciences Inc.,141080.KQ,50.37,0.554
45,"KT Submarine Co., Ltd.",060370.KQ,52.39,0.575
46,"Binggrae Co., Ltd.",005180.KS,34.88,0.408
47,"VITZROCELL Co.,Ltd.",082920.KQ,32.97,0.397
48,"Humedix Co., Ltd.",200670.KQ,35.72,0.427
49,"TOVIS Co.,Ltd",051360.KQ,37.1,0.447
50,"KSP Co., Ltd.",073010.KQ,32.61,0.404
51,SK hynix Inc.,000660.KS,29.22,0.371
52,"Daishin Securities Co.,Ltd",003547.KS,8.54,0.118
53,"sindoh Co.,Ltd.",029530.KS,10.73,0.148
54,LS Corp.,006260.KS,40.84,0.507
55,Hana Financial Group Inc.,086790.KS,21.02,0.281
56,CJ Corporation,001045.KS,13.78,0.19
57,"SK Square Co., Ltd.",402340.KS,30.45,0.395
58,Tae Kwang Corporation,023160.KQ,40.39,0.506
59,"High Tech Pharm Co., Ltd.",106190.KQ,31.82,0.416
60,KB Financial Group Inc.,105560.KS,21.6,0.294
61,"Cosmax, Inc.",192820.KS,46.7,0.586
62,"Namyang Dairy Products Co., Ltd",003920.KS,29.23,0.391
63,"HD Hyundai Co., Ltd.",267250.KS,18.34,0.256
64,"Seoyon E-Hwa Co., Ltd.",200880.KS,44.52,0.569
65,"GAON CABLE Co., Ltd.",000500.KS,47.13,0.608
66,Woori Financial Group Inc.,316140.KS,15.7,0.228
67,"Namyang Dairy Products Co., Ltd",003925.KS,31.41,0.429
68,"NOROO Holdings Co., Ltd.",000320.KS,10.47,0.156
69,"OSTEONIC Co., Ltd.",226400.KQ,40.81,0.548
70,SeAH Steel Holdings Corporation,003030.KS,30.04,0.421
71,"HPSP Co., Ltd.",403870.KQ,50.5,0.661
72,Polaris AI Corp.,039980.KQ,41.18,0.563
73,"JUSUNG ENGINEERING Co.,Ltd.",036930.KQ,40.7,0.558
74,"BOOKOOK Securities Co., Ltd.",001275.KS,5.9,0.093
75,DIT Corp.,110990.KQ,49.01,0.66
76,"Miwon Chemicals Co., Ltd.",134380.KS,9.55,0.153
77,"GI Innovation, Inc.",358570.KQ,48.36,0.671
78,HS Ad Inc.,035000.KS,9.37,0.151
79,ORION Holdings Corp.,001800.KS,9.21,0.149
80,NH Special Purpose Acquistion 26 Company,439410.KQ,2.97,0.05
81,"Samsung Securities Co.,Ltd.",016360.KS,14.07,0.226
82,"Kiwoom Securities Co., Ltd.",039490.KS,20.9,0.328
83,"SM Entertainment Co., Ltd.",041510.KQ,32.72,0.494
84,"Bnk 1 Special Purpose Acquisition Company Co., Ltd.",445360.KQ,2.62,0.045
85,"Samsung Life Insurance Co., Ltd.",032830.KS,18.03,0.289
86,"Mezzion Pharma Co.,Ltd.",140410.KQ,36.78,0.565
87,Hy-Lok Corporation,013030.KQ,20.55,0.336
88,Hana 27 Special Purpose Acquisition Company,448370.KQ,4.19,0.074
89,"KCTech Co., Ltd.",281820.KS,30.83,0.495
90,HDC Hyundai Development Company,294870.KS,25.71,0.423
91,JTC Inc.,950170.KQ,22.15,0.371
92,"Taeyang Metal Industrial Co., Ltd.",004100.KS,48.65,0.753
93,NH Special Purpose Acquisition 24 Company,437780.KQ,3.94,0.072
94,"KINX, Inc.",093320.KQ,17.55,0.305
95,ESTec Corporation,069510.KQ,13.4,0.238
96,"Chips&Media, Inc.",094360.KQ,44.83,0.713
97,"Nongshim Co., Ltd.",004370.KS,16.55,0.292
98,"BOOKOOK Securities Co., Ltd.",001270.KS,9.72,0.177
99,"HanJung Natural Connectivity System.co.,Ltd",107640.KQ,41.0,0.667
100,"SK eternix Co., Ltd.",475150.KS,51.87,0.816
101,NH Special Purpose Acquisition 27 Company,440820.KQ,3.27,0.062
102,GS Holdings Corp.,078935.KS,9.45,0.174
103,"Hanall Biopharma Co., Ltd.",009420.KS,30.51,0.523
104,"Zeus Co.,Ltd.",079370.KQ,42.63,0.706
105,"Cuckoo Holdings Co., Ltd.",192400.KS,17.28,0.317
106,"NH Prime REIT Co., Ltd.",338100.KS,7.47,0.143
107,DN Automotive Corporation,007340.KS,19.99,0.365
108,"ROBOTIS Co., Ltd.",108490.KQ,41.63,0.703
109,Korea No.13 Special Purpose Acquisition Company,464440.KQ,4.01,0.079
110,"Hanil Holdings Co., Ltd.",003300.KS,9.92,0.192
111,"ISC Co., Ltd.",095340.KQ,45.89,0.777
112,Korea Fuel-Tech Corporation,123410.KQ,24.81,0.453
113,"Hankook Cosmetics Manufacturing Co., Ltd",003350.KS,45.24,0.768
114,ORION Corp.,271560.KS,12.49,0.243
115,Hanjin Kal,180640.KS,23.36,0.435
116,"DoubleUGames Co., Ltd.",192080.KS,11.2,0.219
117,CJ Corporation,001040.KS,21.45,0.407
118,"Smec Co.,Ltd",099440.KQ,36.49,0.655
119,"SPG Co., Ltd.",058610.KQ,36.31,0.656
120,"Dongil Metal Co., Ltd.",109860.KQ,17.25,0.336
121,"Kolmar Korea Co., Ltd.",161890.KS,19.66,0.38
122,Fursys Inc.,016800.KS,11.08,0.222
123,Hana 30 Special Purpose Acquisition Company,469880.KQ,3.96,0.082
124,"Hyundai Mobis Co.,Ltd",012330.KS,15.1,0.299
125,UTI Inc.,179900.KQ,26.61,0.517
126,"Meta Biomed Co., Ltd.",059210.KQ,30.78,0.595
127,DB Finance No.13 SPAC,489730.KQ,2.75,0.06
128,Kia Corporation,000270.KS,13.97,0.291
129,Doosan Bobcat Inc.,241560.KS,19.55,0.4
130,Korea District Heating Corp.,071320.KS,23.16,0.471
131,CJ Corporation,00104K.KS,13.43,0.285
132,Hung -Gu Oil Ltd,024060.KQ,35.27,0.688
133,"Shinhan Financial Group Co., Ltd.",055550.KS,13.17,0.28
134,"Shinyoung HappyTomorrow No.9 Special Purpose Acquisition Company Co., Ltd.",445970.KQ,3.54,0.079
135,"AprilBio Co.,Ltd.",397030.KQ,34.61,0.688
136,"KRAFTON, Inc.",259960.KS,19.04,0.403
137,"Shinsung ST Co., Ltd.",416180.KQ,36.45,0.725
138,"Ilshin Spinning Co., Ltd",003200.KS,40.7,0.799
139,"Avaco Co., Ltd.",083930.KQ,27.71,0.572
140,"SK Telecom Co., Ltd.",017670.KS,6.78,0.153
141,Genomictree Inc.,228760.KQ,34.65,0.702
142,"IDP Corp.,Ltd",332370.KQ,12.35,0.273
143,"Douzone Bizon Co., Ltd.",012510.KS,28.11,0.585
144,"DGB Financial Group Co., Ltd.",139130.KS,9.86,0.223
145,"Cheil Electric Co., Ltd.",199820.KQ,35.18,0.723
146,"COWAY Co., Ltd.",021240.KS,11.03,0.251
147,Keeps Biopharma Inc.,256940.KQ,26.3,0.573
148,HMCIB No.6 SPECIAL PURPOSE ACQUISITION COMPANY,462020.KQ,2.14,0.052
149,"Mirae Asset Securities Co., Ltd.",006800.KS,10.51,0.245
150,"Ilsung Is Co., Ltd.",003120.KS,17.43,0.396
151,"BAIKSAN Co,. Ltd",035150.KS,14.76,0.345
152,"Hankook & Company Co., Ltd.",000240.KS,9.46,0.226
153,"Vivozon Pharmaceutical Co., Ltd.",082800.KQ,33.33,0.728
154,Sangsangin SPAC IV,452670.KQ,1.38,0.034
155,Hana 34 Special Purpose Acquisition Co,484130.KQ,1.56,0.039
156,"SAMG Entertainment Co., Ltd.",419530.KQ,38.25,0.827
157,"ENVIONEER Co.,Ltd.",317870.KQ,26.42,0.603
158,"JI-Tech Co., Ltd.",417500.KQ,30.61,0.691
159,"Daewon Cable. Co., Ltd.",006340.KS,38.34,0.844
160,"Hd Hyundai Mipo Co.,Ltd.",010620.KS,17.53,0.419
161,"Elensys Co.,Ltd.",264850.KQ,35.73,0.8
162,"DB Finance No.11 Special Purpose Acquisition Co., Ltd.",456440.KQ,4.26,0.109
163,"EO Technics Co., Ltd.",039030.KQ,21.33,0.513
164,HVM,295310.KQ,37.65,0.852
165,"Global Standard Technology, Limited",083450.KQ,18.3,0.446
166,"Daishin Securities Co.,Ltd",003540.KS,6.41,0.165
167,"Youlchon Chemical Co.,Ltd.",008730.KS,27.43,0.648
168,IBKS No.16 Special Purpose Acquisition Company,388790.KQ,51.8,1.125
169,DRTECH Corporation,214680.KQ,38.43,0.877
170,"PHA Co., Ltd.",043370.KQ,12.21,0.314
171,KISCO Holdings Corp.,001940.KS,14.96,0.38
172,SANIL ELECTRIC,062040.KS,34.63,0.819
173,DEEPNOID Inc.,315640.KQ,34.85,0.83
174,"JVM Co., Ltd.",054950.KQ,12.93,0.337
175,"Pangrim Co., Ltd.",003610.KS,27.23,0.675
176,Lumir,474170.KQ,24.96,0.627
177,"HanmiGlobal Co., Ltd.",053690.KS,29.68,0.734
178,Yuanta 13 SPECIAL PURPOSE ACQUISITION COMPANY,449020.KQ,1.33,0.037
179,"Sebang Co., Ltd",004365.KS,8.22,0.224
180,"Samyoung Co.,Ltd.",003720.KS,18.93,0.496
181,"Taewoong Co.,Ltd",044490.KQ,20.69,0.546
182,"Bridge Biotherapeutics, Inc.",288330.KQ,36.97,0.926
183,"Picogram.co.,Ltd.",376180.KQ,41.31,1.019
184,"Sungwoo Hitech Co., Ltd.",015750.KQ,19.32,0.519
185,"Miwon Commercial Co., Ltd.",002840.KS,4.99,0.143
186,"MNtech Co., Ltd.",095500.KQ,30.51,0.793
187,DB Inc.,012030.KS,19.2,0.522
188,"Cosmo Chemical Co., Ltd.",005420.KS,28.9,0.763
189,Oscotec Inc.,039200.KQ,20.9,0.57
190,"Korea Investment Holdings Co., Ltd.",071050.KS,10.37,0.296
191,"Hyundai Glovis Co., Ltd.",086280.KS,11.37,0.325
192,"Unitrontech Co., Ltd.",142210.KQ,22.4,0.614
