Rank,Name,Ticker,Return (%),Risk
1,Itmam Consultancy Co.,9625.SR,23.94,0.052
2,Al Rajhi Banking and Investment Corporation,1120.SR,33.2,0.098
3,ASG Plastic Factory Co.,9607.SR,75.58,0.219
4,Balsm Alofoq Medical Co.,9620.SR,52.03,0.163
5,Riyadh Cement Company,3092.SR,44.21,0.179
6,Al Maather Reit Fund,4334.SR,16.31,0.075
7,Zamil Industrial Investment Company,2240.SR,72.29,0.291
8,Raoom Trading Co.,4144.SR,45.92,0.24
9,United Mining Industries Company,9583.SR,75.2,0.366
10,Saudi Telecom Company,7010.SR,29.94,0.171
11,Al Mohafaza Company for Educati,9598.SR,59.25,0.31
12,Umm Al-Qura Cement Company,3005.SR,20.54,0.135
13,International Human Resources Company,9545.SR,71.98,0.405
14,The Saudi Investment Bank,1030.SR,16.13,0.11
15,Etihad Etisalat Company,7020.SR,30.26,0.198
16,Meyar Company,9565.SR,48.68,0.316
17,Waja Company,9560.SR,44.9,0.296
18,Enma Al Rawabi Company,9521.SR,57.93,0.373
19,Saudi Top for Trading Company,9552.SR,41.43,0.285
20,Riyad Bank,1010.SR,27.32,0.201
21,First Avenue for Real Estate De,9610.SR,42.05,0.296
22,Arriyadh Development Co.,4150.SR,58.4,0.393
23,Riyadh Cables Group Company,4142.SR,48.03,0.364
24,Makkah Construction and Development Company,4100.SR,34.33,0.299
25,Arabian Food and Dairy Factories Company,9536.SR,36.51,0.325
26,Jamjoom Pharmaceuticals Factory Company,4015.SR,31.35,0.299
27,Al Rajhi REIT Fund,4340.SR,4.91,0.052
28,Natural Gas Distribution Company,9516.SR,36.86,0.364
29,Academy of Learning Company,9541.SR,53.2,0.498
30,Chubb Arabia Cooperative Insurance Company,8240.SR,49.18,0.473
31,Alwasail Industrial Company,9525.SR,51.6,0.493
32,Atlas Elevators General Trading & Contracting Company,9578.SR,14.16,0.164
33,SHL Finance Company,1183.SR,15.28,0.177
34,Eastern Province Cement Company,3080.SR,12.08,0.142
35,The National Shipping Company of Saudi Arabia,4030.SR,21.97,0.258
36,Rasan Information Technology Company,8313.SR,38.42,0.428
37,The National Company for Glass Industries,2150.SR,17.03,0.208
38,"AlMuneef Company for Trade, Industry, Agriculture and Contracting",9569.SR,29.68,0.362
39,Morabaha Marina Financing Company,4082.SR,8.72,0.117
40,YAMAMA Cement Company,3020.SR,16.51,0.214
41,National Environmental Recycling Company,9540.SR,30.06,0.38
42,Knowledge Net Computer Company,9561.SR,38.01,0.502
43,Saudi Lime Industries Company,9566.SR,13.17,0.196
