Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Dividend Growth Split Corp.,DDWWF,34.25,0.0,0.0,Yes
2,Range Capital Acquisition Corp.,RANG,6.18,0.0,,
3,GSR III Acquisition Corp.,GSRT,4.94,0.0,,
4,Thornburg International Equity ETF,TXUE,29.97,0.0,,
5,,BKFPF,10.63,0.001,,
6,Texas Capital Government Money Market ETF,MMKT,4.42,0.001,,
7,Bleichroeder Acquisition Corp. I,BACQ,6.23,0.003,,
8,Plum Acquisition Corp. IV,PLMK,4.29,0.002,,
9,GSR III Acquisition Corp.,GSRTU,8.97,0.005,,
10,FACT II Acquisition Corp,FACT,4.94,0.003,,
11,Willow Lane Acquisition Corp.,WLAC,5.36,0.004,,
12,Eagle Point Income Company Inc.,EICC,8.27,0.007,0.005,No
13,Tavia Acquisition Corp.,TAVI,5.73,0.005,,
14,Vine Hill Capital Investment Corp.,VCIC,4.34,0.004,,
15,Eureka Acquisition Corp,EURK,4.42,0.004,,
16,Range Capital Acquisition Corp.,RANGU,9.9,0.009,,
17,BondBloxx Private Credit CLO ETF,PCMM,8.05,0.009,,
18,TCW AAA CLO ETF,ACLO,4.24,0.005,,
19,Mountain Lake Acquisition Corp.,MLACU,12.08,0.014,,
20,Translational Development Acquisition Corp.,TDACU,4.88,0.006,,
21,Aldel Financial II Inc.,ALDF,7.45,0.009,,
22,Hartford Funds Exchange-Traded Trust - Hartford AAA CLO ETF,TRPA,6.26,0.008,0.037,Yes
23,Evergreen Corporation,EGRVF,7.79,0.01,0.066,No
24,SOURCE ROCK ROYALTIES LTD,SRRRF,14.07,0.017,0.039,No
25,"Redwood Trust, Inc.",RWTP,4.45,0.006,,
26,Jackson Acquisition Company II,JACS,7.46,0.01,,
27,Roman DBDR Acquisition Corp. II,DRDBU,10.42,0.014,,
28,Bold Eagle Acquisition Corp.,BEAG,11.85,0.016,,
29,Investcorp AI Acquisition Corp.,IVCA,7.59,0.011,0.023,No
30,FACT II Acquisition Corp,FACTU,3.98,0.006,,
31,Ribbon Acquisition Corp.,RIBBU,13.84,0.019,,
32,Ares Acquisition Corporation II,AACT,5.46,0.008,0.047,No
33,Eagle Point Credit Company Inc.,ECCU,7.49,0.011,,
34,Eagle Point Credit Company Inc.,ECCF,8.88,0.013,0.034,Yes
35,TCW Multisector Credit Income ETF,MUSE,10.1,0.015,,
36,Flag Ship Acquisition Corporation,FSHP,5.91,0.009,,
37,"Tectonic Financial, Inc.",TECTP,15.24,0.022,0.079,No
38,Bukit Jalil Global Acquisition 1 Ltd,BUJA,10.9,0.016,0.108,No
39,Keen Vision Acquisition Corporation,KVAC,7.5,0.011,0.03,No
40,Oak Woods Acquisition Corporation,OAKU,8.04,0.012,0.029,No
41,Aifeex Nexus Acquisition Corporation,AIFE,6.21,0.01,,
42,Dynamix Corporation,DYNX,6.57,0.011,,
43,First Horizon Corporation,FHN-PB,9.74,0.016,0.08,Yes
44,Andretti Acquisition Corp. II,POLE,4.4,0.007,,
45,Bayview Acquisition Corp,BAYA,7.76,0.013,0.043,No
46,A SPAC III Acquisition Corp.,ASPC,4.28,0.007,,
47,Oxford Lane Capital Corp.,OXLCP,10.36,0.018,0.082,Yes
48,Chenghe Acquisition II Co.,CHEB,4.77,0.008,,
49,Bold Eagle Acquisition Corp.,BEAGU,7.73,0.014,,
50,"EWSB Bancorp, Inc.",EWSB,69.09,0.098,,
51,Oxford Lane Capital Corp. 5.00% Notes due 2027,OXLCZ,9.98,0.018,0.051,Yes
52,Cartesian Growth Corporation II,RENE,6.35,0.011,0.0,Yes
53,"OFS Credit Company, Inc.",OCCIM,7.18,0.013,,
54,"Customers Bancorp, Inc.",CUBI-PF,12.13,0.021,0.077,Yes
55,Graf Global Corp.,GRAF,4.51,0.008,,
56,Launch Two Acquisition Corp.,LPBB,5.54,0.01,,
57,FS Bancorp,FXLG,29.56,0.05,0.044,Yes
58,Bleichroeder Acquisition Corp. I,BACQU,5.51,0.01,,
59,Eagle Point Institutional Income Fund,EIIA,11.9,0.022,,
60,"Raymond James Financial, Inc.",RJF-PB,6.93,0.013,,
61,Haymaker Acquisition Corp. 4,HYAC,5.22,0.01,0.028,No
62,"WESCO International, Inc.",WCC-PA,6.63,0.013,0.01,Yes
63,Launch One Acquisition Corp.,LPAA,4.73,0.009,,
64,"OFS Credit Company, Inc.",OCCIO,9.97,0.019,0.119,Yes
65,ACRES Commercial Realty Corp.,ACR-PC,13.59,0.026,0.073,Yes
66,Charlton Aria Acquisition Corporation,CHAR,6.35,0.013,,
67,Imperial Brands PLC,IMBBY,80.63,0.124,0.463,Yes
68,Oxford Square Capital Corp. - 6,OXSQZ,10.7,0.021,0.029,Yes
69,Centurion Acquisition Corp.,ALF,5.57,0.011,,
70,"Aimei Health Technology Co., Ltd",AFJK,7.87,0.016,0.055,No
71,"WhiteHorse Finance, Inc. 7.875% Notes due 2028",WHFCL,9.38,0.019,0.089,Yes
72,Ellington Financial Inc.,EFC-PA,14.27,0.028,0.111,Yes
73,"Customers Bancorp, Inc.",CUBI-PE,13.28,0.027,0.054,Yes
74,Spark I Acquisition Corporation,SPKL,5.09,0.011,0.058,No
75,GigCapital7 Corp.,GIG,5.1,0.011,,
76,Oxford Lane Capital Corp.,OXLCO,10.8,0.022,0.086,Yes
77,Quetta Acquisition Corporation,QETA,5.67,0.012,0.034,No
78,Horizon Space Acquisition II Corp.,HSPTU,5.5,0.012,,
79,GasLog Partners LP,GLOP-PB,14.53,0.03,,
80,"Cantor Equity Partners I, Inc.",CEPO,12.24,0.025,,
81,GasLog Partners LP,GLOP-PC,14.75,0.03,,
82,Rising Dragon Acquisition Corp.,RDAC,7.39,0.016,,
83,Chino Commercial Bancorp,CCBC,67.93,0.117,0.501,No
84,XAI Octagon Floating Rate & Alternative Income Trust,XFLT-PA,9.42,0.02,0.015,Yes
85,TCW Senior Loan ETF,SLNZ,4.75,0.01,,
86,OceanFirst Financial Corp.,OCFCP,9.66,0.02,0.043,Yes
87,Global Partners LP,GLP-PB,10.32,0.022,0.015,No
88,DT Cloud Acquisition Corporation,DYCQ,6.32,0.014,0.063,No
89,Cayson Acquisition Corp,CAPN,5.76,0.013,,
90,Lionheart Holdings,CUB,4.5,0.01,,
91,Gladstone Capital Corporation 7.75% Notes due 2028,GLADZ,10.51,0.023,0.005,Yes
92,American National Group Inc.,ANG-PD,3.91,0.009,,
93,JVSPAC Acquisition Corp.,JVSA,6.84,0.015,0.008,Yes
94,Saratoga Investment Corp 8.125%,SAY,9.76,0.021,0.085,Yes
95,Agriculture & Natural Solutions Acquisition Corporation,ANSC,4.63,0.01,0.064,No
96,Four Leaf Acquisition Corporation,FORL,4.64,0.01,0.014,Yes
97,Saratoga Investment Corp 8.00% ,SAJ,10.57,0.023,0.005,No
98,Iron Horse Acquisitions Corp.,IROH,4.91,0.011,0.014,Yes
99,The Gabelli Global Utility & Income Trust,GLU-PB,5.25,0.012,,
100,Jackson Acquisition Company II,JACS-UN,9.48,0.021,,
101,YHN Acquisition I Limited,YHNA,5.18,0.012,,
102,Launch One Acquisition Corp.,LPAAU,4.56,0.011,,
103,M3-Brigade Acquisition V Corp.,MBAV,5.07,0.012,,
104,ClimateRock,CLRCF,6.06,0.014,0.071,No
105,Two Harbors Investment Corp.,TWO-PC,12.67,0.029,0.111,Yes
106,Cohen Circle Acquisition Corp. I,CCIR,57.91,0.114,,
107,Century Financial Corporation,CYFL,77.45,0.144,0.086,No
108,Nabors Energy Transition Corp. II,NETD,4.47,0.011,0.024,No
109,iShares International Country Rotation Active ETF,CORO,28.23,0.062,,
110,Israel Acquisitions Corp,ISRL,5.52,0.013,0.067,Yes
111,AT&T Inc.,T,85.25,0.16,0.144,Yes
112,AlphaVest Acquisition Corp,ATMV,5.67,0.014,0.062,No
113,Eagle Point Income Company Inc.,EICA,10.34,0.025,0.073,Yes
114,Gladstone Investment Corporation 5.00% Notes Due 2026,GAINN,8.92,0.022,0.013,No
115,AB International Buffer ETF,BUFI,16.04,0.039,,
116,GP-Act III Acquisition Corp.,GPAT,4.3,0.011,,
117,Eagle Point Credit Company Inc. 6.6875% NT 28,ECCX,11.08,0.028,0.076,Yes
118,EQV Ventures Acquisition Corp.,EQV,4.08,0.011,,
119,Fox Corporation,FOXA,97.99,0.187,0.775,Yes
120,"Annaly Capital Management, Inc.",NLY-PF,12.6,0.032,0.065,No
121,"PGIM Global High Yield Fund, Inc",GHY,31.03,0.074,0.225,Yes
122,"Annaly Capital Management, Inc.",NLY-PI,12.65,0.032,0.101,No
123,SilverBox Corp IV,SBXD,3.81,0.01,,
124,EQV Ventures Acquisition Corp.,EQV-UN,5.23,0.014,,
125,"Priority Income Fund, Inc.",PRIF-PL,14.57,0.037,0.015,No
126,Fox Corporation,FOX,99.97,0.197,0.975,Yes
127,"Priority Income Fund, Inc.",PRIF-PF,16.16,0.042,0.128,No
128,SIM Acquisition Corp. I,SIMA,4.52,0.012,,
129,"Elmer Bancorp, Inc.",ELMA,21.28,0.055,0.132,Yes
130,Globe Life Inc.,GL,85.63,0.179,0.484,Yes
131,"OFS Credit Company, Inc.",OCCIN,10.23,0.028,0.029,Yes
132,Nuveen Preferred & Income Opportunities Fund,JPC,26.61,0.068,0.342,Yes
133,MTU Aero Engines AG,MTUAY,50.73,0.119,0.461,Yes
134,Morgan Stanley,MS-PF,7.62,0.021,0.006,No
135,Rithm Capital Corp.,RITM-PC,18.14,0.048,0.052,Yes
136,"Carlyle Secured Lending, Inc. 8.20% Notes due 2028",CGBDL,8.49,0.024,0.089,Yes
137,Imperial Brands PLC,IMBBF,72.75,0.161,1.046,Yes
138,China Construction Bank Corporation,CICHY,54.8,0.129,0.293,No
139,Voyager Acquisition Corp.,VACH,4.26,0.012,,
140,"Gilead Sciences, Inc.",GILD,90.72,0.192,0.056,Yes
141,Agricultural Bank of China Limited,ACGBY,52.51,0.124,0.549,No
142,Horizon Space Acquisition I Corp.,HSPO,9.65,0.027,0.123,No
143,Oxford Lane Capital Corp.,OXLCN,10.72,0.03,0.101,Yes
144,Willis Towers Watson Public Limited Company,WTW,40.67,0.101,0.486,Yes
145,PIMCO Income Strategy Fund,PFL,16.64,0.045,0.024,No
146,Enbridge Inc.,EBBGF,29.88,0.077,,
147,Triton International Limited,TRTN-PA,7.89,0.022,0.074,Yes
148,Industrial and Commercial Bank of China Limited,IDCBY,49.36,0.12,0.163,No
149,AGNC Investment Corp.,AGNCP,14.74,0.041,0.061,No
150,Wintrust Financial Corporation,WTFCM,11.18,0.031,0.158,Yes
151,Runway Growth Finance Corp. 8.00% Notes due 2027,RWAYZ,9.07,0.026,0.109,Yes
152,Commercial National Financial Corporation,CEFC,35.68,0.092,0.366,Yes
153,FS Credit Opportunities Corp.,FSCO,36.07,0.094,0.086,Yes
154,"MainStreet Bancshares, Inc.",MNSBP,25.89,0.07,0.008,No
155,Western Asset High Income Opportunity Fund Inc.,HIO,20.7,0.057,0.279,Yes
156,Cohen Circle Acquisition Corp. I,CCIRU,55.96,0.137,,
157,The GDL Fund,GDL,13.38,0.038,0.112,Yes
158,Deutsche Telekom AG,DTEGY,71.16,0.167,0.669,Yes
159,Oaktree Acquisition Corp. III Life Sciences,OACC,11.33,0.033,,
160,Rua Gold Inc.,NZAUF,62.72,0.152,,
161,PhenixFIN Corporation  5.25% Notes due 2028,PFXNZ,12.3,0.036,0.018,No
162,"First Ottawa Bancshares, Inc.",FOTB,64.75,0.156,0.146,No
163,HOCHTIEF Aktiengesellschaft,HOCFF,72.22,0.171,0.709,No
164,Morgan Stanley,MS-PE,7.57,0.023,0.019,Yes
165,Black Spade Acquisition II Co,BSII,5.43,0.016,,
166,"PGIM High Yield Bond Fund, Inc.",ISD,26.41,0.074,0.071,Yes
167,SIM Acquisition Corp. I,SIMAU,5.02,0.015,,
168,Eastern Michigan Financial Corporation,EFIN,62.27,0.154,0.361,No
169,"Cedar Realty Trust, Inc.",CDR-PC,46.05,0.12,0.245,Yes
170,Oconee Financial Corporation,OSBK,21.65,0.062,0.025,Yes
171,Runway Growth Finance Corp. - 7,RWAYL,8.69,0.026,0.101,Yes
172,"AG Mortgage Investment Trust, Inc.",MITT-PC,13.14,0.039,0.076,Yes
173,XOMA Royalty Corporation,XOMAO,9.37,0.028,0.023,No
174,DBS Group Holdings Ltd,DBSDY,46.7,0.122,0.568,Yes
175,Saratoga Investment Corp 8.50% ,SAZ,9.52,0.029,0.128,Yes
176,Deutsche Börse AG,DBOEF,63.12,0.157,0.06,Yes
177,Flagstar Financial Inc,FLG-PA,73.51,0.177,0.816,Yes
