Rank,Name,Ticker,Return (%),Risk
1,CICC Fund Series - CICC HKD Money Market ETF,3071.HK,3.73,0.004
2,Chinaamc Global Etf Series - Chinaamc Rmb Money Market Etf,83161.HK,2.52,0.004
3,Premia ETF Series - US Treasury Floating Rate ETF,3077.HK,4.28,0.008
4,Value Gold ETF,3081.HK,46.9,0.13
5,CSOP ETF Series II - CSOP China 5-Year Treasury Bond ETF,83199.HK,5.59,0.02
6,iShares Asia Trust - iShares China Government Bond ETF,82829.HK,4.75,0.017
7,Value Gold ETF,83081.HK,25.83,0.116
8,Tracker Fund Of Hong Kong,82800.HK,39.62,0.212
9,CHINA MOBILE,0941.HK,26.37,0.15
10,CARPENTER TAN,0837.HK,36.02,0.202
11,Golden Throat Holdings Group Company Limited,6896.HK,60.4,0.315
12,AEON CREDIT,0900.HK,16.24,0.099
13,SICHUAN EXPRESS,0107.HK,40.16,0.226
14,KINETIC DEV,1277.HK,67.82,0.356
15,ABF Pan Asia Bond Index Fund,2821.HK,11.08,0.073
16,ABC,1288.HK,29.31,0.181
17,Seacon Shipping Group Holdings Limited,2409.HK,33.42,0.204
18,GLORIOUS SUN,0393.HK,26.85,0.168
19,CITIC BANK,0998.HK,31.28,0.195
20,COSCO SHIP INTL,0517.HK,52.41,0.306
21,Bank of China Limited,3988.HK,23.89,0.158
22,Hang Seng China Enterprises Index ETF,82828.HK,38.2,0.241
23,Wasion Holdings Limited,3393.HK,67.84,0.394
24,XINHUA WINSHARE,0811.HK,39.81,0.255
25,iShares Asia Trust - iShares Core MSCI China Index ETF,2801.HK,38.6,0.249
26,China Mobile Limited,80941.HK,20.82,0.145
27,Hang Seng China Enterprises Index ETF,2828.HK,37.62,0.25
28,TAI PING CARPET,0146.HK,35.66,0.24
29,"Qinhuangdao Port Co., Ltd.",3369.HK,32.97,0.226
30,Clifford Modern Living Holdings Limited,3686.HK,57.18,0.369
31,Nameson Holdings Limited,1982.HK,54.65,0.357
32,CHINA TELECOM,0728.HK,36.67,0.259
33,"Fast Retailing Co., Ltd.",6288.HK,31.96,0.234
34,PICO FAR EAST,0752.HK,30.29,0.224
35,Samsung ETFs Trust - Samsung NYSE FANG+ETF,2814.HK,34.15,0.249
36,DREAM INT'L,1126.HK,56.77,0.399
37,SF HOLDING,6936.HK,38.59,0.293
38,SINOPEC KANTONS,0934.HK,30.75,0.241
39,Hang Seng Investment Index Funds Series III - Hang Seng FTSE China 50 Index ETF,2838.HK,36.14,0.28
40,ANHUIEXPRESSWAY,0995.HK,30.48,0.246
41,STELLA HOLDINGS,1836.HK,39.28,0.308
42,HSBC HOLDINGS,0005.HK,28.92,0.237
43,Premia China Treasury And Policy Bank Bond Long Duration ETF,2817.HK,8.23,0.075
44,MANULIFE-S,0945.HK,21.61,0.186
45,"Qifu Technology, Inc.",3660.HK,65.63,0.489
46,Ming Fai International Holdings Limited,3828.HK,38.94,0.317
47,Kimou Environmental Holding Limited,6805.HK,24.8,0.217
48,CENTRAL NEW EGY,1735.HK,57.91,0.455
49,"Bank of Communications Co., Ltd.",3328.HK,22.29,0.199
50,CNOOC,0883.HK,28.8,0.261
51,E FUND MANAGEMENT(HK) CO LIMITED - MSCI CHINA A50 CONNECT ETF,83111.HK,21.7,0.203
52,Geely Automobile Holdings Limited,80175.HK,49.28,0.42
53,Trip.com Group Limited,9961.HK,52.5,0.446
54,Jilin Province Huinan Changlong Bio-pharmacy Company Limited,8049.HK,44.89,0.392
55,Tencent Holdings Limited,80700.HK,32.11,0.295
56,"SINOPEC Engineering (Group) Co., Ltd.",2386.HK,27.15,0.258
57,TIME INTERCON,1729.HK,68.61,0.581
58,MS GROUP HLDGS,1451.HK,45.68,0.417
59,SWIRE PACIFIC B,0087.HK,31.51,0.308
60,ZHAOJIN MINING,1818.HK,59.29,0.528
61,CHINNEY KW,1556.HK,31.26,0.308
62,"Qingdao Port International Co., Ltd.",6198.HK,23.45,0.238
63,PAK FAH YEOW,0239.HK,27.47,0.278
64,CSOP ETF Series - CSOP FTSE China A50 ETF,82822.HK,18.07,0.193
65,SICHUAN EN INV,1713.HK,26.8,0.281
66,BUILD KING HOLD,0240.HK,24.79,0.264
67,CSOP ETF Series - CSOP S&P New China Sectors ETF,83167.HK,29.49,0.316
68,PETROCHINA,0857.HK,28.18,0.306
69,SUNLIT SCI,1289.HK,38.0,0.399
70,DPC DASH,1405.HK,43.62,0.453
71,SWIRE PACIFIC A,0019.HK,30.57,0.332
72,FIRST PACIFIC,0142.HK,29.94,0.326
73,SINOTRANS,0598.HK,30.77,0.335
74,LION ROCK GROUP,1127.HK,20.93,0.237
75,ASIA COMM HOLD,0104.HK,30.18,0.333
76,HEC CJ PHARM,1558.HK,53.21,0.544
77,JNBY Design Limited,3306.HK,47.18,0.492
78,HUADIAN POWER,1071.HK,33.11,0.363
79,Wuhan Youji Holdings Ltd.,2881.HK,44.63,0.472
80,HAINA INTEL,1645.HK,53.8,0.557
81,G & M Holdings Limited,6038.HK,30.59,0.344
82,Yinsheng Digifavor Company Limited,3773.HK,54.37,0.569
83,CCB,0939.HK,15.23,0.184
84,Global X ETF Series - Global X AI & Innovative Technology Active ETF,3006.HK,17.44,0.21
85,Guangdong Yueyun Transportation Company Limited,3399.HK,40.37,0.448
86,China Industrial Securities International Financial Group Limited,6058.HK,49.48,0.534
87,Victory Securities (Holdings) Company Limited,8540.HK,19.36,0.233
88,CNOOC Limited,80883.HK,24.83,0.293
89,"Rizhao Port Jurong Co., Ltd.",6117.HK,20.08,0.242
90,Microware Group Limited,1985.HK,38.64,0.438
91,BRILLIANCE CHI,1114.HK,61.36,0.646
92,TOWNRAY HLDGS,1692.HK,22.66,0.274
93,Modern Living Investments Holdings Limited,8426.HK,43.32,0.488
94,Crystal International Group Limited,2232.HK,33.9,0.399
95,CRRC,1766.HK,28.49,0.343
96,AAC Technologies Holdings Inc.,2018.HK,51.68,0.581
97,"Yantai North Andre Juice Co.,Ltd.",2218.HK,20.41,0.257
98,HERALD HOLD,0114.HK,15.18,0.199
99,Sinotruk (Hong Kong) Limited,3808.HK,40.36,0.486
100,Dah Sing Banking Group Limited,2356.HK,20.26,0.263
101,Maxicity Holdings Limited,2295.HK,64.23,0.724
102,GIC GROUP,1669.HK,11.96,0.163
103,ZMJ,0564.HK,39.27,0.483
104,CHINA SHENHUA,1088.HK,18.68,0.248
105,CHINA QINFA,0866.HK,64.91,0.738
106,TIANJIN DEV,0882.HK,15.1,0.205
107,B & S INTL HLDG,1705.HK,29.83,0.383
108,ZHEJIANG SHIBAO,1057.HK,51.5,0.614
109,FIRST TRACTOR,0038.HK,30.51,0.393
110,SG GROUP HLDGS,1657.HK,57.15,0.679
111,ANE (Cayman) Inc.,9956.HK,53.69,0.648
112,China Gold International Resources Corp. Ltd.,2099.HK,38.14,0.488
113,BYD ELECTRONIC,0285.HK,43.34,0.547
114,Keymed Biosciences Inc.,2162.HK,47.21,0.592
115,"BeiGene, Ltd.",6160.HK,37.99,0.492
116,MAJESTIC DRAGON,0918.HK,41.29,0.538
117,DAH SING,0440.HK,19.84,0.281
118,CHINA MERCHANTS,0133.HK,22.0,0.312
119,Loco Hong Kong Holdings Limited,8162.HK,49.3,0.638
120,"Fuyao Glass Industry Group Co., Ltd.",3606.HK,21.7,0.311
121,CSSC (Hong Kong) Shipping Company Limited,3877.HK,18.04,0.262
122,Zijin Mining Group Company Limited,2899.HK,27.77,0.398
123,SDHG,0412.HK,39.26,0.54
124,Winning Tower Group Holdings Limited,8362.HK,52.85,0.702
125,E fund management(hk) co limited - E Fund (HK) HSI ESG Enhanced Index ETF,3039.HK,21.1,0.315
126,NISSIN FOODS,1475.HK,14.76,0.228
127,COSCO SHIP HOLD,1919.HK,28.54,0.418
128,WuXi XDC Cayman Inc.,2268.HK,48.54,0.669
129,Ausupreme International Holdings Limited,2031.HK,31.41,0.467
130,SMC Electric Limited,2381.HK,28.87,0.437
131,"Jiangsu Guofu Hydrogen Energy Equipment Co., Ltd.",2582.HK,50.65,0.711
132,CGN MINING,1164.HK,44.99,0.646
133,Best Pacific International Holdings Limited,2111.HK,27.01,0.413
134,KE Holdings Inc.,2423.HK,51.76,0.728
135,VMEP HOLDINGS,0422.HK,39.29,0.579
136,SHOUCHENG,0697.HK,39.73,0.586
137,CMOC Group Limited,3993.HK,34.93,0.526
138,CSOP ETF Series - CSOP SZSE ChiNext ETF,83147.HK,25.8,0.403
139,CHINAHONGQIAO,1378.HK,38.11,0.569
140,Wine's Link International Holdings Limited,8509.HK,43.89,0.644
141,BAGUIO GREEN,1397.HK,18.31,0.298
142,WH GROUP,0288.HK,16.29,0.269
143,EFT Solutions Holdings Limited,8062.HK,32.03,0.499
144,CARsgen Therapeutics Holdings Limited,2171.HK,65.47,0.917
145,ZGC TEC LEASING,1601.HK,14.95,0.25
146,MIKO INTL,1247.HK,58.77,0.85
147,FIT Hon Teng Limited,6088.HK,61.5,0.888
148,"RemeGen Co., Ltd.",9995.HK,60.88,0.887
149,DAISHOMICROLINE,0567.HK,48.52,0.746
150,CHENGDU EXPWAY,1785.HK,10.74,0.19
151,Ling Yue Services Group Limited,2165.HK,51.73,0.788
152,Shenglong Splendecor International Limited,8481.HK,33.98,0.551
153,PW MEDTECH,1358.HK,22.25,0.378
154,NATURE ENERGY T,1597.HK,43.64,0.687
155,China State Construction International Holdings Limited,3311.HK,20.42,0.35
156,STYLAND HOLD,0211.HK,32.59,0.534
157,CITIC,0267.HK,14.42,0.257
158,Kangji Medical Holdings Limited,9997.HK,19.13,0.336
159,Boltek Holdings Limited,8601.HK,20.12,0.354
160,Honma Golf Limited,6858.HK,9.69,0.178
161,SITOY GROUP,1023.HK,27.46,0.471
162,Modern Dental Group Limited,3600.HK,25.88,0.447
163,RICI HEALTH,1526.HK,29.11,0.498
164,ESSEX BIO-TECH,1061.HK,21.72,0.383
165,HP LIVING TECH,1682.HK,48.36,0.775
166,China Shineway Pharmaceutical Group Limited,2877.HK,22.87,0.402
167,SMARTONE TELE,0315.HK,10.71,0.199
168,XD Inc.,2400.HK,43.67,0.719
169,Cirrus Aircraft Limited,2507.HK,49.36,0.798
170,CANVEST ENV,1381.HK,12.16,0.227
171,TSUI WAH HLDG,1314.HK,30.91,0.54
172,Cathay Group Holdings Inc.,1981.HK,31.59,0.551
173,HKE HOLDINGS,1726.HK,42.25,0.713
174,CHINA COMM CONS,1800.HK,16.3,0.303
175,SHANGHAI IND H,0363.HK,12.39,0.237
176,HOME CONTROL,1747.HK,50.13,0.835
177,GAODI HOLDINGS,1676.HK,56.18,0.919
178,China Railway Signal & Communication Corporation Limited,3969.HK,15.4,0.293
179,Hang Seng Bank Limited,80011.HK,13.25,0.256
180,Kingsoft Corporation Limited,3888.HK,27.94,0.509
181,ZOOMLION,1157.HK,26.94,0.496
182,CHINA RES POWER,0836.HK,14.98,0.291
183,"Weichai Power Co., Ltd.",2338.HK,24.02,0.452
184,SINOPEC CORP,0386.HK,11.73,0.233
185,ASIA FINANCIAL,0662.HK,8.1,0.164
186,DATANG POWER,0991.HK,18.32,0.355
187,NC HEALTHCARE,1518.HK,35.33,0.648
188,Great Wall Motor Company Limited,82333.HK,28.27,0.534
189,ZTE,0763.HK,26.9,0.511
190,Kinetix Systems Holdings Limited,8606.HK,69.13,1.141
191,CKLIFE SCIENCES,0775.HK,29.75,0.561
192,NEW SILKROAD,0472.HK,31.62,0.593
193,SHANSHAN,1749.HK,40.52,0.737
194,HUTCHMED,0013.HK,33.54,0.628
195,Hans Group Holdings Limited,0554.HK,30.57,0.58
196,CHINA COAL,1898.HK,18.32,0.366
197,iShares Asia Trust - iShares Core MSCI AC Asia ex Japan Index ETF,83010.HK,8.15,0.17
198,CHINFMINING,1258.HK,18.85,0.377
