Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Amundi Physical Gold ETC C,GOLD.AS,23.23,0.142,0.131,Yes
2,Van Lanschot Kempen NV,VLK.AS,44.44,0.261,1.045,Yes
3,Ferrovial SE,FER.AS,30.33,0.191,,
4,RELX PLC,REN.AS,25.35,0.165,0.741,Yes
5,Coca-Cola Europacific Partners PLC,CCEP.AS,22.19,0.161,0.544,Yes
6,ABN AMRO Bank N.V.,ABN.AS,34.27,0.259,0.757,Yes
7,Koninklijke BAM Groep nv,BAMNB.AS,45.62,0.365,0.66,Yes
8,Wolters Kluwer N.V.,WKL.AS,23.85,0.211,0.638,Yes
9,ING Groep N.V.,INGA.AS,30.98,0.267,0.967,Yes
10,InPost S.A.,INPST.AS,41.34,0.346,0.969,Yes
11,Unilever PLC,UNA.AS,12.41,0.128,0.45,Yes
12,Hydratec Industries NV,HYDRA.AS,35.58,0.351,0.683,Yes
13,Koninklijke KPN N.V.,KPN.AS,12.71,0.14,0.302,Yes
14,Morefield Group N.V.,MORE.AS,27.71,0.289,0.66,Yes
15,Titan N.V.,TITAN.AS,40.13,0.425,,
16,HAWICK DATA NV,HWK.AS,22.23,0.253,,
17,ASR Nederland N.V.,ASRNL.AS,18.24,0.214,0.511,Yes
18,Exor N.V.,EXO.AS,15.34,0.193,,
19,Envipco Holding N.V.,ENVI.AS,36.77,0.427,1.464,Yes
20,SBM Offshore N.V.,SBMO.AS,16.55,0.214,0.702,Yes
21,Eurocommercial Properties N.V.,ECMPA.AS,13.38,0.179,0.729,Yes
22,GS Enh Index Sust NA Equity Fund (NL) P,GSENH.AS,10.9,0.149,,
23,AEAM Global High Yield (EUR),AGHY.AS,8.02,0.112,,
24,BE Semiconductor Industries N.V.,BESI.AS,35.25,0.471,1.738,Yes
25,NN Group N.V.,NN.AS,14.76,0.216,0.642,Yes
26,Koninklijke Vopak N.V.,VPK.AS,20.97,0.31,0.902,Yes
27,Alumexx N.V.,ALX.AS,35.05,0.494,0.344,Yes
28,WisdomTree Physical Gold,PHAU.AS,9.03,0.141,0.043,Yes
29,LS 1x Amazon Tracker ETP,AMZN.AS,21.77,0.336,1.337,Yes
30,CTP N.V.,CTPNV.AS,16.37,0.264,0.852,Yes
31,LS 1x Alphabet Tracker ETP,GOOG.AS,16.74,0.276,0.86,Yes
32,Bnp Paribas -  BNP Paribas ESG Netherlands Index Fund,BNPNL.AS,9.83,0.168,,
33,AEX-Index,^AEX,8.55,0.149,1.0,Yes
34,Aegon Ltd.,AGN.AS,13.55,0.246,0.743,Yes
35,ASM International NV,ASM.AS,24.94,0.434,1.977,Yes
36,Nedap N.V.,NEDAP.AS,6.75,0.136,0.346,Yes
37,Universal Music Group N.V.,UMG.AS,13.75,0.272,1.04,Yes
38,Reinet Investments S.C.A.,REINA.AS,8.3,0.189,0.727,Yes
39,Renewi plc,RWI.AS,17.63,0.441,0.596,Yes
40,Arcadis NV,ARCAD.AS,9.46,0.25,0.93,Yes
