Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Volati AB (publ),VOLO-PREF.ST,9.91,0.034,0.134,Yes
2,Clas Ohlson AB (publ),CLAS-B.ST,99.85,0.269,0.443,Yes
3,Tele2 AB (publ),TEL2-B.ST,49.25,0.156,0.372,Yes
4,Tele2 AB (publ),TEL2-A.ST,46.64,0.152,0.475,Yes
5,Tingsvalvet Fastighets AB ser. ,TINGS-PREF.ST,45.44,0.15,0.318,Yes
6,Cloetta AB (publ),CLA-B.ST,58.93,0.193,0.5,Yes
7,Intea Fastigheter AB ser. D,INTEA-D.ST,60.1,0.201,,
8,Frilans,FRILAN.ST,73.69,0.237,0.186,Yes
9,TF Bank AB (publ),TFBANK.ST,79.0,0.254,0.285,Yes
10,Ambea AB (publ),AMBEA.ST,71.44,0.245,0.056,Yes
11,Idun Industrier AB (publ),IDUN-B.ST,66.9,0.235,0.158,Yes
12,Dala Energi AB (publ),DE.ST,48.93,0.182,0.146,Yes
13,Cedergrenska AB (publ),CEDER.ST,93.37,0.314,0.337,Yes
14,Betsson AB (publ),BETS-B.ST,48.09,0.191,0.245,Yes
15,ScandBook Holding AB (publ),SBOK.ST,32.3,0.136,0.322,Yes
16,Securitas AB (publ),SECU-B.ST,52.73,0.229,0.941,Yes
17,Sdiptech AB (publ),SDIP-PREF.ST,7.83,0.042,0.115,Yes
18,Svenska Handelsbanken AB (publ),SHB-B.ST,79.11,0.343,1.509,Yes
19,Lifco AB (publ),LIFCO-B.ST,41.95,0.213,1.003,Yes
20,Svenska Handelsbanken AB (publ),SHB-A.ST,42.8,0.225,0.933,Yes
21,RaySearch Laboratories AB (publ),RAY-B.ST,101.0,0.455,0.757,Yes
22,Doro AB (publ),DORO.ST,74.1,0.362,0.982,Yes
23,Inwido AB (publ),INWI.ST,48.4,0.257,0.875,Yes
24,EQL Pharma AB,EQL.ST,73.13,0.376,,
25,Paxman AB (publ),PAX.ST,82.85,0.416,0.209,Yes
26,AcadeMedia AB (publ),ACAD.ST,55.59,0.306,0.433,Yes
