Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Invesco Stable Value Portfolio C,INEBX,1.12,0.0,,
2,Invesco Stable Value Portfolio I,INEDX,2.07,0.0,,
3,Invesco Stable Value Portfolio A,INDWX,2.11,0.0,,
4,Mfs 529 Savings Plan Declaration Trust - Mfs 529 Year Enroll 2020 Fund,ORBOX,3.32,0.0,,
5,Future Path 529 -  Jpmorgan Stable Asset Income Portfolio Fund,FPEHX,3.43,0.0,,
6,JPMorgan Chase Financial Company LLC ITM Digital Worst Of Barrier Note ABOFWXX,ABOFWXX,5.81,0.0,,
7,"JPMorgan Chase Bank, N.A. Point to Point CD ABNRIXX",ABNRIXX,5.85,0.0,,
8,Future Path 529 Plan - Future Portfolio Fund,FPEOX,4.48,0.0,,
9,Future Path 529 -  Jpmorgan Stable Asset Income Portfolio Fund,FPEJX,4.54,0.0,,
10,Matrix Trust Multi-Manager Stable Value Fund CL I,MSVINX,3.44,0.0,,
11,PR Capital Preservation Fund,BPRCIX,4.41,0.0,,
12,American Beacon Funds - American Beacon Twentyfour Strategic Income Fund,TFGCX,13.22,0.0,,
13,JPMorgan Chase Financial Company LLC ATM Digital Buffer Note ABNQVXX,ABNQVXX,5.18,0.0,,
14,Wilmington Trust Collective Investment Trust - Indexselect Aggressive 2025 Fund,WIAAAX,20.46,0.001,,
15,JPMorgan Chase Financial Company LLC ITM Digital Worst Of Barrier Note ABOGHXX,ABOGHXX,6.39,0.0,,
16,JPMorgan Chase Financial Company LLC ITM Digital Worst Of Barrier Note ABOGPXX,ABOGPXX,7.14,0.001,,
17,CIT: MetLife Stable Value Solutions Fund IV - Class J,GAACVX,4.44,0.0,,
18,Royal Bank of Canada ITM Digital Worst Of Barrier Note ABFOEXX,ABFOEXX,4.6,0.0,,
19,Great Gray CIT III for MetLife Group Annuity Contract No. 25554 Class J,WWTAAX,2.27,0.0,,
20,CIT: Lazard Emerging Markets Equity Advantage CIT Class 4,GAACEX,11.87,0.002,,
21,Royal Bank of Canada Autocallable Contingent Interest Barrier Note With Coupon Memory ABNNDXX,ABNNDXX,13.86,0.002,,
22,CIT: Galliard Retirement Income Fund Fee Class F35,WGRIRX,2.8,0.001,,
23,CIT: Galliard Retirement Income Fund Class 35,WGRITX,2.81,0.001,,
24,CIT: Stable Value Fund Fee Class I1,WSVAAX,3.86,0.001,,
25,CIT: Stable Value Fund R1,WSVABX,3.86,0.001,,
26,CIT: Galliard Retirement Income Fund Class 45,WGRIFX,2.68,0.001,,
27,Versus Capital Infrastructure Income Fund,VCRDX,10.27,0.002,,
28,CIT: Galliard Retirement Income Fund Class 60,WGRISX,2.54,0.001,,
29,CIT: Galliard Retirement Income Fund Class 55,WGRIVX,2.6,0.001,,
30,MassMutual Pooled Stable Trust Class R,WMMABX,4.92,0.001,,
31,CIT: Galliard Retirement Income Fund Fee Class F45,WGRIOX,2.73,0.001,,
32,Redwood Real Estate Income Fund,CREMX,8.04,0.002,0.006,Yes
33,my529 Short-Term Inflation-Protected Sec Index Investment Option,UTVPX,10.8,0.002,,
34,,PNDAX,7.74,0.002,,
35,CREF Money Market Account - R1,QCMMRX,4.67,0.001,,
36,CREF Money Market Account - R3,QCMMIX,4.86,0.001,,
37,CREF Money Market Account - R2,QCMMPX,4.8,0.001,,
38,CREF Money Market Account - R4,QCMMFX,5.02,0.001,,
39,MA Specialty Credit Income Fund,SCISX,8.41,0.002,,
40,FDIC-Insured Investment Option,UTSIX,5.7,0.001,,
41,my529 FDIC-Insured Portfolio Investment Option,UTFIX,5.67,0.001,,
42,Stable Value Investment Option,UTSSVX,2.9,0.001,,
43,,ABEWJXX,3.75,0.001,,
44,Royal Bank of Canada Point to Point Fully Principally Protected Note ABNNCXX,ABNNCXX,3.08,0.001,,
45,my529 Stable Value Investment Option,UTPSVX,2.87,0.001,,
46,New Hampshire Higher Education Savings Plan Trust - Fidelity Advisor 529 Stable Value Portfolio,FAPOX,3.48,0.001,0.002,No
47,HSBC USA Inc. Capped Point to Point Fully Principally Protected Note ABMOFXX,ABMOFXX,19.63,0.005,,
48,Virtus Stone Harbor Emerging Mkts Bond A,VSHAX,21.17,0.006,,
49,,ABBZVXX,7.11,0.002,,
50,JPMorgan Chase Financial Company LLC ATM Digital Buffer Note ABNQHXX,ABNQHXX,5.85,0.002,,
51,PR Capital Preservation Fund R1,BPRCAX,4.19,0.001,,
52,GS Finance Corp. Dual Directional Fully Principally Protected Note With Knock Out and Minimum Return ABLJBXX,ABLJBXX,5.45,0.002,,
53,,NAGRX,10.5,0.004,0.003,Yes
54,DFA Two-Year Government Institutional,DFYGX,4.67,0.002,0.008,Yes
55,Oklahomadream 529 Plan - Stable Value Portfolio Fund,FOAKX,4.45,0.002,0.006,No
56,PIMCO Short Asset Investment Instl,PAIDX,5.12,0.002,0.006,Yes
57,PIMCO Short Asset Investment M,PAMSX,5.12,0.002,0.006,Yes
58,Hartford Strategic Income R3,HSNRX,20.41,0.007,,
59,PIMCO Short Asset Investment I2,PAIPX,4.99,0.002,0.006,Yes
60,Allspring Diversified Income Builder Fund,EKSRX,22.2,0.008,,
61,PIMCO Short Asset Investment Admin,PAIQX,4.85,0.002,0.006,Yes
